text_id	modal	n_tokens	corpus	genre	text_category	n_words	time_period	variety
J67	would	4	Frown	learned	learned	2327	1991	AmE
J68	can	1	Frown	learned	learned	2335	1991	AmE
J68	could	2	Frown	learned	learned	2335	1991	AmE
J68	may	1	Frown	learned	learned	2335	1991	AmE
J68	might	2	Frown	learned	learned	2335	1991	AmE
J68	must	0	Frown	learned	learned	2335	1991	AmE
J68	shall	0	Frown	learned	learned	2335	1991	AmE
J68	should	4	Frown	learned	learned	2335	1991	AmE
J68	will	6	Frown	learned	learned	2335	1991	AmE
J68	would	3	Frown	learned	learned	2335	1991	AmE
J69	can	15	Frown	learned	learned	2264	1991	AmE
J69	could	0	Frown	learned	learned	2264	1991	AmE
J69	may	3	Frown	learned	learned	2264	1991	AmE
J69	might	0	Frown	learned	learned	2264	1991	AmE
J69	must	2	Frown	learned	learned	2264	1991	AmE
J69	shall	0	Frown	learned	learned	2264	1991	AmE
J69	should	2	Frown	learned	learned	2264	1991	AmE
J69	will	3	Frown	learned	learned	2264	1991	AmE
J69	would	3	Frown	learned	learned	2264	1991	AmE
J70	can	8	Frown	learned	learned	2223	1991	AmE
J70	could	2	Frown	learned	learned	2223	1991	AmE
J70	may	1	Frown	learned	learned	2223	1991	AmE
J70	might	1	Frown	learned	learned	2223	1991	AmE
J70	must	0	Frown	learned	learned	2223	1991	AmE
J70	shall	0	Frown	learned	learned	2223	1991	AmE
J70	should	3	Frown	learned	learned	2223	1991	AmE
J70	will	2	Frown	learned	learned	2223	1991	AmE
J70	would	1	Frown	learned	learned	2223	1991	AmE
J71	can	6	Frown	learned	learned	2286	1991	AmE
J71	could	2	Frown	learned	learned	2286	1991	AmE
J71	may	2	Frown	learned	learned	2286	1991	AmE
J71	might	2	Frown	learned	learned	2286	1991	AmE
J71	must	6	Frown	learned	learned	2286	1991	AmE
J71	shall	0	Frown	learned	learned	2286	1991	AmE
J71	should	0	Frown	learned	learned	2286	1991	AmE
J71	will	3	Frown	learned	learned	2286	1991	AmE
J71	would	1	Frown	learned	learned	2286	1991	AmE
J72	can	1	Frown	learned	learned	2203	1991	AmE
J72	could	0	Frown	learned	learned	2203	1991	AmE
J72	may	1	Frown	learned	learned	2203	1991	AmE
J72	might	0	Frown	learned	learned	2203	1991	AmE
J72	must	0	Frown	learned	learned	2203	1991	AmE
J72	shall	0	Frown	learned	learned	2203	1991	AmE
J72	should	4	Frown	learned	learned	2203	1991	AmE
J72	will	1	Frown	learned	learned	2203	1991	AmE
J72	would	0	Frown	learned	learned	2203	1991	AmE
J73	can	5	Frown	learned	learned	2254	1991	AmE
J73	could	2	Frown	learned	learned	2254	1991	AmE
J73	may	2	Frown	learned	learned	2254	1991	AmE
J73	might	0	Frown	learned	learned	2254	1991	AmE
J73	must	3	Frown	learned	learned	2254	1991	AmE
J73	shall	0	Frown	learned	learned	2254	1991	AmE
J73	should	4	Frown	learned	learned	2254	1991	AmE
J73	will	5	Frown	learned	learned	2254	1991	AmE
J73	would	2	Frown	learned	learned	2254	1991	AmE
J74	can	18	Frown	learned	learned	2252	1991	AmE
J74	could	0	Frown	learned	learned	2252	1991	AmE
J74	may	0	Frown	learned	learned	2252	1991	AmE
J74	might	0	Frown	learned	learned	2252	1991	AmE
J74	must	1	Frown	learned	learned	2252	1991	AmE
J74	shall	0	Frown	learned	learned	2252	1991	AmE
J74	should	0	Frown	learned	learned	2252	1991	AmE
J74	will	6	Frown	learned	learned	2252	1991	AmE
J74	would	1	Frown	learned	learned	2252	1991	AmE
J75	can	6	Frown	learned	learned	2199	1991	AmE
J75	could	4	Frown	learned	learned	2199	1991	AmE
J75	may	1	Frown	learned	learned	2199	1991	AmE
J75	might	1	Frown	learned	learned	2199	1991	AmE
J75	must	1	Frown	learned	learned	2199	1991	AmE
J75	shall	0	Frown	learned	learned	2199	1991	AmE
J75	should	1	Frown	learned	learned	2199	1991	AmE
J75	will	4	Frown	learned	learned	2199	1991	AmE
J75	would	3	Frown	learned	learned	2199	1991	AmE
J76	can	5	Frown	learned	learned	2346	1991	AmE
J76	could	0	Frown	learned	learned	2346	1991	AmE
J76	may	7	Frown	learned	learned	2346	1991	AmE
J76	might	0	Frown	learned	learned	2346	1991	AmE
J76	must	2	Frown	learned	learned	2346	1991	AmE
J76	shall	2	Frown	learned	learned	2346	1991	AmE
J76	should	1	Frown	learned	learned	2346	1991	AmE
J76	will	4	Frown	learned	learned	2346	1991	AmE
J76	would	0	Frown	learned	learned	2346	1991	AmE
J77	can	1	Frown	learned	learned	2340	1991	AmE
J77	could	0	Frown	learned	learned	2340	1991	AmE
J77	may	2	Frown	learned	learned	2340	1991	AmE
J77	might	2	Frown	learned	learned	2340	1991	AmE
J77	must	4	Frown	learned	learned	2340	1991	AmE
J77	shall	0	Frown	learned	learned	2340	1991	AmE
J77	should	12	Frown	learned	learned	2340	1991	AmE
J77	will	0	Frown	learned	learned	2340	1991	AmE
J77	would	0	Frown	learned	learned	2340	1991	AmE
J78	can	3	Frown	learned	learned	2218	1991	AmE
J78	could	2	Frown	learned	learned	2218	1991	AmE
J78	may	0	Frown	learned	learned	2218	1991	AmE
J78	might	0	Frown	learned	learned	2218	1991	AmE
J78	must	3	Frown	learned	learned	2218	1991	AmE
J78	shall	0	Frown	learned	learned	2218	1991	AmE
J78	should	1	Frown	learned	learned	2218	1991	AmE
J78	will	2	Frown	learned	learned	2218	1991	AmE
J78	would	0	Frown	learned	learned	2218	1991	AmE
J79	can	4	Frown	learned	learned	2205	1991	AmE
J79	could	4	Frown	learned	learned	2205	1991	AmE
J79	may	0	Frown	learned	learned	2205	1991	AmE
J79	might	3	Frown	learned	learned	2205	1991	AmE
J79	must	0	Frown	learned	learned	2205	1991	AmE
J79	shall	0	Frown	learned	learned	2205	1991	AmE
J79	should	1	Frown	learned	learned	2205	1991	AmE
J79	will	0	Frown	learned	learned	2205	1991	AmE
J79	would	13	Frown	learned	learned	2205	1991	AmE
J80	can	4	Frown	learned	learned	2247	1991	AmE
J80	could	6	Frown	learned	learned	2247	1991	AmE
J80	may	1	Frown	learned	learned	2247	1991	AmE
J80	might	1	Frown	learned	learned	2247	1991	AmE
J80	must	0	Frown	learned	learned	2247	1991	AmE
J80	shall	0	Frown	learned	learned	2247	1991	AmE
J80	should	0	Frown	learned	learned	2247	1991	AmE
J80	will	0	Frown	learned	learned	2247	1991	AmE
J80	would	2	Frown	learned	learned	2247	1991	AmE
K01	can	3	Frown	fiction	general_fiction	2411	1991	AmE
K01	could	12	Frown	fiction	general_fiction	2411	1991	AmE
K01	may	0	Frown	fiction	general_fiction	2411	1991	AmE
K01	might	1	Frown	fiction	general_fiction	2411	1991	AmE
K01	must	2	Frown	fiction	general_fiction	2411	1991	AmE
K01	shall	0	Frown	fiction	general_fiction	2411	1991	AmE
K01	should	2	Frown	fiction	general_fiction	2411	1991	AmE
K01	will	0	Frown	fiction	general_fiction	2411	1991	AmE
K01	would	3	Frown	fiction	general_fiction	2411	1991	AmE
K02	can	6	Frown	fiction	general_fiction	2372	1991	AmE
K02	could	5	Frown	fiction	general_fiction	2372	1991	AmE
K02	may	0	Frown	fiction	general_fiction	2372	1991	AmE
K02	might	3	Frown	fiction	general_fiction	2372	1991	AmE
K02	must	0	Frown	fiction	general_fiction	2372	1991	AmE
K02	shall	0	Frown	fiction	general_fiction	2372	1991	AmE
K02	should	2	Frown	fiction	general_fiction	2372	1991	AmE
K02	will	5	Frown	fiction	general_fiction	2372	1991	AmE
K02	would	4	Frown	fiction	general_fiction	2372	1991	AmE
K03	can	8	Frown	fiction	general_fiction	2386	1991	AmE
K03	could	5	Frown	fiction	general_fiction	2386	1991	AmE
K03	may	0	Frown	fiction	general_fiction	2386	1991	AmE
K03	might	0	Frown	fiction	general_fiction	2386	1991	AmE
K03	must	0	Frown	fiction	general_fiction	2386	1991	AmE
K03	shall	0	Frown	fiction	general_fiction	2386	1991	AmE
K03	should	1	Frown	fiction	general_fiction	2386	1991	AmE
K03	will	9	Frown	fiction	general_fiction	2386	1991	AmE
K03	would	2	Frown	fiction	general_fiction	2386	1991	AmE
K04	can	2	Frown	fiction	general_fiction	2255	1991	AmE
K04	could	11	Frown	fiction	general_fiction	2255	1991	AmE
K04	may	4	Frown	fiction	general_fiction	2255	1991	AmE
K04	might	7	Frown	fiction	general_fiction	2255	1991	AmE
K04	must	1	Frown	fiction	general_fiction	2255	1991	AmE
K04	shall	1	Frown	fiction	general_fiction	2255	1991	AmE
K04	should	4	Frown	fiction	general_fiction	2255	1991	AmE
K04	will	3	Frown	fiction	general_fiction	2255	1991	AmE
K04	would	8	Frown	fiction	general_fiction	2255	1991	AmE
K05	can	5	Frown	fiction	general_fiction	2384	1991	AmE
K05	could	2	Frown	fiction	general_fiction	2384	1991	AmE
K05	may	2	Frown	fiction	general_fiction	2384	1991	AmE
K05	might	0	Frown	fiction	general_fiction	2384	1991	AmE
K05	must	2	Frown	fiction	general_fiction	2384	1991	AmE
K05	shall	0	Frown	fiction	general_fiction	2384	1991	AmE
K05	should	3	Frown	fiction	general_fiction	2384	1991	AmE
K05	will	8	Frown	fiction	general_fiction	2384	1991	AmE
K05	would	5	Frown	fiction	general_fiction	2384	1991	AmE
K06	can	4	Frown	fiction	general_fiction	2359	1991	AmE
K06	could	4	Frown	fiction	general_fiction	2359	1991	AmE
K06	may	1	Frown	fiction	general_fiction	2359	1991	AmE
K06	might	2	Frown	fiction	general_fiction	2359	1991	AmE
K06	must	0	Frown	fiction	general_fiction	2359	1991	AmE
K06	shall	0	Frown	fiction	general_fiction	2359	1991	AmE
K06	should	1	Frown	fiction	general_fiction	2359	1991	AmE
K06	will	7	Frown	fiction	general_fiction	2359	1991	AmE
K06	would	2	Frown	fiction	general_fiction	2359	1991	AmE
K07	can	5	Frown	fiction	general_fiction	2263	1991	AmE
K07	could	9	Frown	fiction	general_fiction	2263	1991	AmE
K07	may	0	Frown	fiction	general_fiction	2263	1991	AmE
K07	might	5	Frown	fiction	general_fiction	2263	1991	AmE
K07	must	4	Frown	fiction	general_fiction	2263	1991	AmE
K07	shall	0	Frown	fiction	general_fiction	2263	1991	AmE
K07	should	0	Frown	fiction	general_fiction	2263	1991	AmE
K07	will	2	Frown	fiction	general_fiction	2263	1991	AmE
K07	would	13	Frown	fiction	general_fiction	2263	1991	AmE
K08	can	1	Frown	fiction	general_fiction	2347	1991	AmE
K08	could	4	Frown	fiction	general_fiction	2347	1991	AmE
K08	may	0	Frown	fiction	general_fiction	2347	1991	AmE
K08	might	1	Frown	fiction	general_fiction	2347	1991	AmE
K08	must	1	Frown	fiction	general_fiction	2347	1991	AmE
K08	shall	0	Frown	fiction	general_fiction	2347	1991	AmE
K08	should	0	Frown	fiction	general_fiction	2347	1991	AmE
K08	will	0	Frown	fiction	general_fiction	2347	1991	AmE
K08	would	2	Frown	fiction	general_fiction	2347	1991	AmE
K09	can	7	Frown	fiction	general_fiction	2287	1991	AmE
K09	could	6	Frown	fiction	general_fiction	2287	1991	AmE
K09	may	2	Frown	fiction	general_fiction	2287	1991	AmE
K09	might	1	Frown	fiction	general_fiction	2287	1991	AmE
K09	must	2	Frown	fiction	general_fiction	2287	1991	AmE
K09	shall	2	Frown	fiction	general_fiction	2287	1991	AmE
K09	should	0	Frown	fiction	general_fiction	2287	1991	AmE
K09	will	9	Frown	fiction	general_fiction	2287	1991	AmE
K09	would	5	Frown	fiction	general_fiction	2287	1991	AmE
K10	can	6	Frown	fiction	general_fiction	2322	1991	AmE
K10	could	2	Frown	fiction	general_fiction	2322	1991	AmE
K10	may	4	Frown	fiction	general_fiction	2322	1991	AmE
K10	might	1	Frown	fiction	general_fiction	2322	1991	AmE
K10	must	2	Frown	fiction	general_fiction	2322	1991	AmE
K10	shall	1	Frown	fiction	general_fiction	2322	1991	AmE
K10	should	1	Frown	fiction	general_fiction	2322	1991	AmE
K10	will	7	Frown	fiction	general_fiction	2322	1991	AmE
K10	would	9	Frown	fiction	general_fiction	2322	1991	AmE
K11	can	9	Frown	fiction	general_fiction	2492	1991	AmE
K11	could	2	Frown	fiction	general_fiction	2492	1991	AmE
K11	may	0	Frown	fiction	general_fiction	2492	1991	AmE
K11	might	1	Frown	fiction	general_fiction	2492	1991	AmE
K11	must	0	Frown	fiction	general_fiction	2492	1991	AmE
K11	shall	1	Frown	fiction	general_fiction	2492	1991	AmE
K11	should	1	Frown	fiction	general_fiction	2492	1991	AmE
K11	will	21	Frown	fiction	general_fiction	2492	1991	AmE
K11	would	3	Frown	fiction	general_fiction	2492	1991	AmE
K12	can	1	Frown	fiction	general_fiction	2332	1991	AmE
K12	could	4	Frown	fiction	general_fiction	2332	1991	AmE
K12	may	0	Frown	fiction	general_fiction	2332	1991	AmE
K12	might	3	Frown	fiction	general_fiction	2332	1991	AmE
K12	must	1	Frown	fiction	general_fiction	2332	1991	AmE
K12	shall	0	Frown	fiction	general_fiction	2332	1991	AmE
K12	should	1	Frown	fiction	general_fiction	2332	1991	AmE
K12	will	1	Frown	fiction	general_fiction	2332	1991	AmE
K12	would	15	Frown	fiction	general_fiction	2332	1991	AmE
K13	can	9	Frown	fiction	general_fiction	2426	1991	AmE
K13	could	5	Frown	fiction	general_fiction	2426	1991	AmE
K13	may	0	Frown	fiction	general_fiction	2426	1991	AmE
K13	might	0	Frown	fiction	general_fiction	2426	1991	AmE
K13	must	1	Frown	fiction	general_fiction	2426	1991	AmE
K13	shall	0	Frown	fiction	general_fiction	2426	1991	AmE
K13	should	2	Frown	fiction	general_fiction	2426	1991	AmE
K13	will	4	Frown	fiction	general_fiction	2426	1991	AmE
K13	would	10	Frown	fiction	general_fiction	2426	1991	AmE
K14	can	4	Frown	fiction	general_fiction	2393	1991	AmE
K14	could	6	Frown	fiction	general_fiction	2393	1991	AmE
K14	may	0	Frown	fiction	general_fiction	2393	1991	AmE
K14	might	0	Frown	fiction	general_fiction	2393	1991	AmE
K14	must	0	Frown	fiction	general_fiction	2393	1991	AmE
K14	shall	0	Frown	fiction	general_fiction	2393	1991	AmE
K14	should	2	Frown	fiction	general_fiction	2393	1991	AmE
K14	will	3	Frown	fiction	general_fiction	2393	1991	AmE
K14	would	7	Frown	fiction	general_fiction	2393	1991	AmE
K15	can	6	Frown	fiction	general_fiction	2364	1991	AmE
K15	could	13	Frown	fiction	general_fiction	2364	1991	AmE
K15	may	0	Frown	fiction	general_fiction	2364	1991	AmE
K15	might	6	Frown	fiction	general_fiction	2364	1991	AmE
K15	must	2	Frown	fiction	general_fiction	2364	1991	AmE
K15	shall	0	Frown	fiction	general_fiction	2364	1991	AmE
K15	should	0	Frown	fiction	general_fiction	2364	1991	AmE
K15	will	2	Frown	fiction	general_fiction	2364	1991	AmE
K15	would	14	Frown	fiction	general_fiction	2364	1991	AmE
K16	can	0	Frown	fiction	general_fiction	2276	1991	AmE
K16	could	3	Frown	fiction	general_fiction	2276	1991	AmE
K16	may	0	Frown	fiction	general_fiction	2276	1991	AmE
K16	might	3	Frown	fiction	general_fiction	2276	1991	AmE
K16	must	0	Frown	fiction	general_fiction	2276	1991	AmE
K16	shall	0	Frown	fiction	general_fiction	2276	1991	AmE
K16	should	0	Frown	fiction	general_fiction	2276	1991	AmE
K16	will	0	Frown	fiction	general_fiction	2276	1991	AmE
K16	would	5	Frown	fiction	general_fiction	2276	1991	AmE
K17	can	1	Frown	fiction	general_fiction	2346	1991	AmE
K17	could	6	Frown	fiction	general_fiction	2346	1991	AmE
K17	may	0	Frown	fiction	general_fiction	2346	1991	AmE
K17	might	4	Frown	fiction	general_fiction	2346	1991	AmE
K17	must	2	Frown	fiction	general_fiction	2346	1991	AmE
K17	shall	0	Frown	fiction	general_fiction	2346	1991	AmE
K17	should	0	Frown	fiction	general_fiction	2346	1991	AmE
K17	will	2	Frown	fiction	general_fiction	2346	1991	AmE
K17	would	7	Frown	fiction	general_fiction	2346	1991	AmE
K18	can	0	Frown	fiction	general_fiction	2391	1991	AmE
K18	could	10	Frown	fiction	general_fiction	2391	1991	AmE
K18	may	0	Frown	fiction	general_fiction	2391	1991	AmE
K18	might	4	Frown	fiction	general_fiction	2391	1991	AmE
K18	must	0	Frown	fiction	general_fiction	2391	1991	AmE
K18	shall	0	Frown	fiction	general_fiction	2391	1991	AmE
K18	should	0	Frown	fiction	general_fiction	2391	1991	AmE
K18	will	6	Frown	fiction	general_fiction	2391	1991	AmE
K18	would	12	Frown	fiction	general_fiction	2391	1991	AmE
K19	can	2	Frown	fiction	general_fiction	2319	1991	AmE
K19	could	3	Frown	fiction	general_fiction	2319	1991	AmE
K19	may	1	Frown	fiction	general_fiction	2319	1991	AmE
K19	might	2	Frown	fiction	general_fiction	2319	1991	AmE
K19	must	0	Frown	fiction	general_fiction	2319	1991	AmE
K19	shall	0	Frown	fiction	general_fiction	2319	1991	AmE
K19	should	3	Frown	fiction	general_fiction	2319	1991	AmE
K19	will	1	Frown	fiction	general_fiction	2319	1991	AmE
K19	would	6	Frown	fiction	general_fiction	2319	1991	AmE
K20	can	3	Frown	fiction	general_fiction	2388	1991	AmE
K20	could	4	Frown	fiction	general_fiction	2388	1991	AmE
K20	may	0	Frown	fiction	general_fiction	2388	1991	AmE
K20	might	0	Frown	fiction	general_fiction	2388	1991	AmE
K20	must	0	Frown	fiction	general_fiction	2388	1991	AmE
K20	shall	0	Frown	fiction	general_fiction	2388	1991	AmE
K20	should	1	Frown	fiction	general_fiction	2388	1991	AmE
K20	will	2	Frown	fiction	general_fiction	2388	1991	AmE
K20	would	10	Frown	fiction	general_fiction	2388	1991	AmE
K21	can	21	Frown	fiction	general_fiction	2371	1991	AmE
K21	could	4	Frown	fiction	general_fiction	2371	1991	AmE
K21	may	0	Frown	fiction	general_fiction	2371	1991	AmE
K21	might	2	Frown	fiction	general_fiction	2371	1991	AmE
K21	must	6	Frown	fiction	general_fiction	2371	1991	AmE
K21	shall	4	Frown	fiction	general_fiction	2371	1991	AmE
K21	should	2	Frown	fiction	general_fiction	2371	1991	AmE
K21	will	7	Frown	fiction	general_fiction	2371	1991	AmE
K21	would	1	Frown	fiction	general_fiction	2371	1991	AmE
K22	can	4	Frown	fiction	general_fiction	2369	1991	AmE
K22	could	5	Frown	fiction	general_fiction	2369	1991	AmE
K22	may	2	Frown	fiction	general_fiction	2369	1991	AmE
K22	might	4	Frown	fiction	general_fiction	2369	1991	AmE
K22	must	0	Frown	fiction	general_fiction	2369	1991	AmE
K22	shall	0	Frown	fiction	general_fiction	2369	1991	AmE
K22	should	0	Frown	fiction	general_fiction	2369	1991	AmE
K22	will	4	Frown	fiction	general_fiction	2369	1991	AmE
K22	would	4	Frown	fiction	general_fiction	2369	1991	AmE
K23	can	4	Frown	fiction	general_fiction	2366	1991	AmE
K23	could	5	Frown	fiction	general_fiction	2366	1991	AmE
K23	may	1	Frown	fiction	general_fiction	2366	1991	AmE
K23	might	0	Frown	fiction	general_fiction	2366	1991	AmE
K23	must	2	Frown	fiction	general_fiction	2366	1991	AmE
K23	shall	0	Frown	fiction	general_fiction	2366	1991	AmE
K23	should	0	Frown	fiction	general_fiction	2366	1991	AmE
K23	will	3	Frown	fiction	general_fiction	2366	1991	AmE
K23	would	10	Frown	fiction	general_fiction	2366	1991	AmE
K24	can	3	Frown	fiction	general_fiction	2394	1991	AmE
K24	could	3	Frown	fiction	general_fiction	2394	1991	AmE
K24	may	0	Frown	fiction	general_fiction	2394	1991	AmE
K24	might	3	Frown	fiction	general_fiction	2394	1991	AmE
K24	must	1	Frown	fiction	general_fiction	2394	1991	AmE
K24	shall	0	Frown	fiction	general_fiction	2394	1991	AmE
K24	should	0	Frown	fiction	general_fiction	2394	1991	AmE
K24	will	7	Frown	fiction	general_fiction	2394	1991	AmE
K24	would	10	Frown	fiction	general_fiction	2394	1991	AmE
K25	can	3	Frown	fiction	general_fiction	2366	1991	AmE
K25	could	2	Frown	fiction	general_fiction	2366	1991	AmE
K25	may	1	Frown	fiction	general_fiction	2366	1991	AmE
K25	might	0	Frown	fiction	general_fiction	2366	1991	AmE
K25	must	1	Frown	fiction	general_fiction	2366	1991	AmE
K25	shall	3	Frown	fiction	general_fiction	2366	1991	AmE
K25	should	1	Frown	fiction	general_fiction	2366	1991	AmE
K25	will	5	Frown	fiction	general_fiction	2366	1991	AmE
K25	would	7	Frown	fiction	general_fiction	2366	1991	AmE
K26	can	4	Frown	fiction	general_fiction	2426	1991	AmE
K26	could	6	Frown	fiction	general_fiction	2426	1991	AmE
K26	may	0	Frown	fiction	general_fiction	2426	1991	AmE
K26	might	1	Frown	fiction	general_fiction	2426	1991	AmE
K26	must	3	Frown	fiction	general_fiction	2426	1991	AmE
K26	shall	0	Frown	fiction	general_fiction	2426	1991	AmE
K26	should	0	Frown	fiction	general_fiction	2426	1991	AmE
K26	will	4	Frown	fiction	general_fiction	2426	1991	AmE
K26	would	10	Frown	fiction	general_fiction	2426	1991	AmE
K27	can	2	Frown	fiction	general_fiction	2311	1991	AmE
K27	could	14	Frown	fiction	general_fiction	2311	1991	AmE
K27	may	0	Frown	fiction	general_fiction	2311	1991	AmE
K27	might	2	Frown	fiction	general_fiction	2311	1991	AmE
K27	must	0	Frown	fiction	general_fiction	2311	1991	AmE
K27	shall	0	Frown	fiction	general_fiction	2311	1991	AmE
K27	should	1	Frown	fiction	general_fiction	2311	1991	AmE
K27	will	1	Frown	fiction	general_fiction	2311	1991	AmE
K27	would	12	Frown	fiction	general_fiction	2311	1991	AmE
K28	can	2	Frown	fiction	general_fiction	2445	1991	AmE
K28	could	10	Frown	fiction	general_fiction	2445	1991	AmE
K28	may	0	Frown	fiction	general_fiction	2445	1991	AmE
K28	might	2	Frown	fiction	general_fiction	2445	1991	AmE
K28	must	0	Frown	fiction	general_fiction	2445	1991	AmE
K28	shall	0	Frown	fiction	general_fiction	2445	1991	AmE
K28	should	1	Frown	fiction	general_fiction	2445	1991	AmE
K28	will	4	Frown	fiction	general_fiction	2445	1991	AmE
K28	would	10	Frown	fiction	general_fiction	2445	1991	AmE
K29	can	0	Frown	fiction	general_fiction	2290	1991	AmE
K29	could	8	Frown	fiction	general_fiction	2290	1991	AmE
K29	may	0	Frown	fiction	general_fiction	2290	1991	AmE
K29	might	3	Frown	fiction	general_fiction	2290	1991	AmE
K29	must	0	Frown	fiction	general_fiction	2290	1991	AmE
K29	shall	0	Frown	fiction	general_fiction	2290	1991	AmE
K29	should	0	Frown	fiction	general_fiction	2290	1991	AmE
K29	will	3	Frown	fiction	general_fiction	2290	1991	AmE
K29	would	12	Frown	fiction	general_fiction	2290	1991	AmE
L01	can	2	Frown	fiction	mystery_detective_fiction	2362	1991	AmE
L01	could	3	Frown	fiction	mystery_detective_fiction	2362	1991	AmE
L01	may	1	Frown	fiction	mystery_detective_fiction	2362	1991	AmE
L01	might	2	Frown	fiction	mystery_detective_fiction	2362	1991	AmE
L01	must	0	Frown	fiction	mystery_detective_fiction	2362	1991	AmE
L01	shall	0	Frown	fiction	mystery_detective_fiction	2362	1991	AmE
L01	should	1	Frown	fiction	mystery_detective_fiction	2362	1991	AmE
L01	will	2	Frown	fiction	mystery_detective_fiction	2362	1991	AmE
L01	would	7	Frown	fiction	mystery_detective_fiction	2362	1991	AmE
L02	can	7	Frown	fiction	mystery_detective_fiction	2372	1991	AmE
L02	could	6	Frown	fiction	mystery_detective_fiction	2372	1991	AmE
L02	may	0	Frown	fiction	mystery_detective_fiction	2372	1991	AmE
L02	might	4	Frown	fiction	mystery_detective_fiction	2372	1991	AmE
L02	must	1	Frown	fiction	mystery_detective_fiction	2372	1991	AmE
L02	shall	0	Frown	fiction	mystery_detective_fiction	2372	1991	AmE
L02	should	0	Frown	fiction	mystery_detective_fiction	2372	1991	AmE
L02	will	1	Frown	fiction	mystery_detective_fiction	2372	1991	AmE
L02	would	4	Frown	fiction	mystery_detective_fiction	2372	1991	AmE
L03	can	7	Frown	fiction	mystery_detective_fiction	2332	1991	AmE
L03	could	4	Frown	fiction	mystery_detective_fiction	2332	1991	AmE
L03	may	0	Frown	fiction	mystery_detective_fiction	2332	1991	AmE
L03	might	1	Frown	fiction	mystery_detective_fiction	2332	1991	AmE
L03	must	0	Frown	fiction	mystery_detective_fiction	2332	1991	AmE
L03	shall	0	Frown	fiction	mystery_detective_fiction	2332	1991	AmE
L03	should	1	Frown	fiction	mystery_detective_fiction	2332	1991	AmE
L03	will	7	Frown	fiction	mystery_detective_fiction	2332	1991	AmE
L03	would	11	Frown	fiction	mystery_detective_fiction	2332	1991	AmE
L04	can	11	Frown	fiction	mystery_detective_fiction	2424	1991	AmE
L04	could	3	Frown	fiction	mystery_detective_fiction	2424	1991	AmE
L04	may	0	Frown	fiction	mystery_detective_fiction	2424	1991	AmE
L04	might	1	Frown	fiction	mystery_detective_fiction	2424	1991	AmE
L04	must	3	Frown	fiction	mystery_detective_fiction	2424	1991	AmE
L04	shall	0	Frown	fiction	mystery_detective_fiction	2424	1991	AmE
L04	should	2	Frown	fiction	mystery_detective_fiction	2424	1991	AmE
L04	will	16	Frown	fiction	mystery_detective_fiction	2424	1991	AmE
L04	would	7	Frown	fiction	mystery_detective_fiction	2424	1991	AmE
L05	can	14	Frown	fiction	mystery_detective_fiction	2505	1991	AmE
L05	could	7	Frown	fiction	mystery_detective_fiction	2505	1991	AmE
L05	may	1	Frown	fiction	mystery_detective_fiction	2505	1991	AmE
L05	might	0	Frown	fiction	mystery_detective_fiction	2505	1991	AmE
L05	must	0	Frown	fiction	mystery_detective_fiction	2505	1991	AmE
L05	shall	0	Frown	fiction	mystery_detective_fiction	2505	1991	AmE
L05	should	1	Frown	fiction	mystery_detective_fiction	2505	1991	AmE
L05	will	4	Frown	fiction	mystery_detective_fiction	2505	1991	AmE
L05	would	5	Frown	fiction	mystery_detective_fiction	2505	1991	AmE
L06	can	0	Frown	fiction	mystery_detective_fiction	2293	1991	AmE
L06	could	9	Frown	fiction	mystery_detective_fiction	2293	1991	AmE
L06	may	0	Frown	fiction	mystery_detective_fiction	2293	1991	AmE
L06	might	4	Frown	fiction	mystery_detective_fiction	2293	1991	AmE
L06	must	1	Frown	fiction	mystery_detective_fiction	2293	1991	AmE
L06	shall	0	Frown	fiction	mystery_detective_fiction	2293	1991	AmE
L06	should	1	Frown	fiction	mystery_detective_fiction	2293	1991	AmE
L06	will	3	Frown	fiction	mystery_detective_fiction	2293	1991	AmE
L06	would	7	Frown	fiction	mystery_detective_fiction	2293	1991	AmE
L07	can	4	Frown	fiction	mystery_detective_fiction	2333	1991	AmE
L07	could	8	Frown	fiction	mystery_detective_fiction	2333	1991	AmE
L07	may	0	Frown	fiction	mystery_detective_fiction	2333	1991	AmE
L07	might	1	Frown	fiction	mystery_detective_fiction	2333	1991	AmE
L07	must	2	Frown	fiction	mystery_detective_fiction	2333	1991	AmE
L07	shall	0	Frown	fiction	mystery_detective_fiction	2333	1991	AmE
L07	should	3	Frown	fiction	mystery_detective_fiction	2333	1991	AmE
L07	will	3	Frown	fiction	mystery_detective_fiction	2333	1991	AmE
L07	would	13	Frown	fiction	mystery_detective_fiction	2333	1991	AmE
L08	can	2	Frown	fiction	mystery_detective_fiction	2373	1991	AmE
L08	could	7	Frown	fiction	mystery_detective_fiction	2373	1991	AmE
L08	may	0	Frown	fiction	mystery_detective_fiction	2373	1991	AmE
L08	might	2	Frown	fiction	mystery_detective_fiction	2373	1991	AmE
L08	must	0	Frown	fiction	mystery_detective_fiction	2373	1991	AmE
L08	shall	0	Frown	fiction	mystery_detective_fiction	2373	1991	AmE
L08	should	1	Frown	fiction	mystery_detective_fiction	2373	1991	AmE
L08	will	5	Frown	fiction	mystery_detective_fiction	2373	1991	AmE
L08	would	9	Frown	fiction	mystery_detective_fiction	2373	1991	AmE
L09	can	8	Frown	fiction	mystery_detective_fiction	2338	1991	AmE
